customer_id,age,gender,country,tenure_months,num_orders,avg_order_value,total_spend,days_since_last_order,num_returns,num_complaints,discount_used,newsletter_subscribed,preferred_category,payment_method,device_type,churn
CUST_03796,19,Female,Switzerland,57,6,154.55,927.3,286,3,1,0,0,Fashion,Klarna,Desktop,1
CUST_03797,68,Female,Germany,55,10,453.58,4535.8,143,1,1,0,1,Fashion,SEPA,Mobile,0
CUST_03798,28,Female,France,56,10,45.49,454.9,212,1,2,0,1,Home & Garden,PayPal,Mobile,1
CUST_03799,30,Female,France,53,8,331.97,2655.76,290,2,2,1,1,Home & Garden,PayPal,Mobile,1
CUST_03800,27,Female,Switzerland,33,6,353.72,2122.32,120,0,0,1,1,Books,Credit Card,Mobile,0
CUST_03801,31,Female,Switzerland,52,5,446.71,2233.55,61,1,1,0,1,Fashion,PayPal,Desktop,0
CUST_03802,35,Male,Germany,31,12,441.31,5295.72,294,4,0,1,1,Fashion,SEPA,Mobile,0
CUST_03803,68,Female,Netherlands,18,6,488.99,2933.94,340,0,1,0,1,Books,PayPal,Mobile,0
CUST_03804,26,Female,Germany,35,9,141.88,1276.92,307,1,1,0,0,Sports,PayPal,Tablet,1
CUST_03805,56,Male,Germany,12,4,151.92,607.68,186,1,0,0,1,Electronics,Credit Card,Mobile,1
CUST_03806,45,Female,Germany,51,10,210.7,2107.0,92,1,1,1,0,Books,PayPal,Desktop,0
CUST_03807,20,Female,France,25,6,278.04,1668.24,231,1,0,0,1,Fashion,SEPA,Desktop,0
CUST_03808,37,Male,France,45,7,196.23,1373.61,25,5,2,1,1,Fashion,Klarna,Desktop,0
CUST_03809,23,Female,Germany,31,9,375.34,3378.06,139,2,0,0,1,Books,Klarna,Mobile,0
CUST_03810,44,Female,Netherlands,10,1,24.1,24.1,264,2,1,1,0,Sports,SEPA,Desktop,1
CUST_03811,19,Female,Germany,47,4,28.47,113.88,290,0,0,0,0,Electronics,SEPA,Tablet,1
CUST_03812,46,Female,France,52,10,363.71,3637.1,283,3,1,0,1,Fashion,PayPal,Mobile,0
CUST_03813,55,Female,Germany,34,9,443.9,3995.1,364,2,0,1,1,Sports,PayPal,Mobile,1
CUST_03814,20,Female,Germany,51,14,392.74,5498.36,150,3,0,1,1,Beauty,SEPA,Desktop,0
CUST_03815,33,Male,Germany,3,7,76.2,533.4,190,0,0,0,1,Books,Credit Card,Desktop,0
CUST_03816,47,Female,Germany,46,15,468.79,7031.85,72,0,0,0,1,Electronics,Klarna,Mobile,0
CUST_03817,57,Female,France,39,4,270.52,1082.08,353,1,1,1,0,Electronics,Credit Card,Mobile,1
CUST_03818,19,Male,Germany,8,10,376.3,3763.0,39,0,1,1,1,Beauty,Credit Card,Mobile,0
CUST_03819,34,Male,France,32,11,116.5,1281.5,73,0,1,1,0,Fashion,Credit Card,Mobile,0
CUST_03820,58,Female,Germany,43,12,283.42,3401.04,22,3,1,1,0,Beauty,Credit Card,Tablet,0
CUST_03821,29,Male,Netherlands,29,16,178.43,2854.88,201,3,1,1,1,Fashion,Credit Card,Desktop,0
CUST_03822,52,Female,Netherlands,22,6,487.89,2927.34,31,1,2,1,1,Fashion,Credit Card,Mobile,0
CUST_03823,60,Female,Germany,20,9,247.61,2228.49,290,2,1,1,1,Sports,PayPal,Mobile,0
CUST_03824,18,Male,France,6,8,382.68,3061.44,324,2,0,1,1,Sports,SEPA,Desktop,0
CUST_03825,62,Female,Germany,43,15,309.55,4643.25,78,0,0,1,0,Home & Garden,PayPal,Desktop,0
CUST_03826,32,Female,France,49,6,65.26,391.56,264,2,0,0,1,Electronics,Credit Card,Desktop,1
CUST_03827,43,Male,Germany,29,10,280.61,2806.1,361,1,1,0,0,Sports,SEPA,Mobile,1
CUST_03828,54,Male,France,42,5,279.3,1396.5,214,0,1,1,1,Electronics,Credit Card,Desktop,0
CUST_03829,38,Male,France,56,8,363.54,2908.32,54,0,1,1,1,Fashion,PayPal,Mobile,0
CUST_03830,66,Male,Switzerland,17,8,174.52,1396.16,70,1,0,1,1,Books,PayPal,Mobile,0
CUST_03831,48,Female,France,31,12,433.11,5197.32,97,3,0,0,1,Sports,PayPal,Desktop,0
CUST_03832,42,Male,France,53,15,318.85,4782.75,18,2,1,1,0,Home & Garden,Credit Card,Mobile,0
CUST_03833,40,Male,Germany,34,5,38.88,194.4,136,3,0,1,0,Fashion,Credit Card,Mobile,0
CUST_03834,41,Male,Switzerland,38,6,359.28,2155.68,135,3,1,1,1,Beauty,Credit Card,Mobile,0
CUST_03835,55,Male,Netherlands,57,8,455.34,3642.72,352,2,0,1,1,Sports,Klarna,Mobile,0
CUST_03836,45,Male,Germany,37,6,347.91,2087.46,36,0,1,1,0,Electronics,SEPA,Tablet,0
CUST_03837,38,Female,Austria,4,6,202.4,1214.4,318,3,0,0,0,Home & Garden,SEPA,Mobile,1
CUST_03838,60,Male,Germany,2,6,303.51,1821.06,51,2,2,1,1,Home & Garden,SEPA,Tablet,0
CUST_03839,35,Female,Austria,12,15,102.27,1534.05,287,2,0,1,0,Home & Garden,Credit Card,Mobile,0
CUST_03840,53,Male,Austria,35,5,308.6,1543.0,138,1,2,1,1,Fashion,PayPal,Mobile,0
CUST_03841,52,Male,Germany,6,1,260.48,260.48,84,1,0,1,1,Fashion,Credit Card,Tablet,0
CUST_03842,62,Male,Netherlands,56,10,32.56,325.6,243,2,1,0,1,Sports,SEPA,Desktop,0
CUST_03843,26,Male,Germany,46,7,174.51,1221.57,291,1,1,0,0,Books,Credit Card,Desktop,0
CUST_03844,55,Male,Germany,8,7,111.8,782.6,222,0,1,1,0,Books,Klarna,Mobile,0
CUST_03845,47,Male,Germany,21,8,207.51,1660.08,31,2,0,0,1,Electronics,Klarna,Mobile,0
CUST_03846,61,Male,Netherlands,53,9,136.08,1224.72,353,2,1,1,1,Beauty,Credit Card,Mobile,1
CUST_03847,51,Male,Germany,58,7,420.44,2943.08,120,1,0,1,0,Fashion,Credit Card,Desktop,0
CUST_03848,49,Female,Germany,46,12,354.89,4258.68,360,0,1,1,1,Books,Credit Card,Desktop,0
CUST_03849,20,Male,Netherlands,35,11,375.26,4127.86,241,2,2,0,1,Home & Garden,PayPal,Desktop,1
CUST_03850,20,Female,Germany,48,8,193.22,1545.76,68,4,1,1,1,Home & Garden,SEPA,Mobile,0
CUST_03851,45,Male,Germany,15,7,21.65,151.55,273,1,2,0,1,Electronics,Klarna,Desktop,1
CUST_03852,61,Female,Germany,7,7,125.19,876.33,96,0,2,1,1,Beauty,PayPal,Mobile,0
CUST_03853,32,Male,Germany,15,8,382.54,3060.32,225,1,2,1,1,Sports,Klarna,Mobile,0
CUST_03854,58,Male,France,45,9,309.36,2784.24,37,1,0,1,1,Sports,Klarna,Desktop,0
CUST_03855,40,Male,Germany,6,12,278.52,3342.24,223,4,1,1,0,Books,SEPA,Mobile,0
CUST_03856,57,Female,Switzerland,47,5,154.65,773.25,346,2,3,0,1,Fashion,PayPal,Mobile,1
CUST_03857,28,Female,Netherlands,17,7,56.36,394.52,223,0,1,1,1,Beauty,SEPA,Mobile,1
CUST_03858,65,Female,Germany,4,6,396.74,2380.44,284,3,0,1,1,Books,SEPA,Desktop,0
CUST_03859,49,Female,Germany,22,6,38.55,231.3,254,0,2,0,1,Fashion,PayPal,Desktop,1
CUST_03860,53,Male,Germany,32,2,48.39,96.78,166,1,1,0,1,Fashion,SEPA,Mobile,0
CUST_03861,50,Male,France,59,6,161.57,969.42,236,3,2,0,0,Electronics,Klarna,Mobile,1
CUST_03862,41,Male,Germany,22,7,295.01,2065.07,120,1,0,1,0,Sports,SEPA,Mobile,0
CUST_03863,56,Female,Germany,27,4,496.27,1985.08,138,1,0,1,1,Books,Credit Card,Desktop,0
CUST_03864,51,Male,Austria,46,2,63.51,127.02,328,1,0,0,1,Home & Garden,PayPal,Mobile,1
CUST_03865,45,Female,Germany,15,4,247.12,988.48,228,0,0,1,1,Electronics,PayPal,Mobile,0
CUST_03866,54,Female,Germany,44,5,308.84,1544.2,83,2,0,0,1,Electronics,Klarna,Mobile,0
CUST_03867,24,Female,Austria,51,2,415.09,830.18,28,1,2,0,1,Home & Garden,PayPal,Mobile,0
CUST_03868,21,Female,Netherlands,22,9,351.01,3159.09,197,3,2,0,1,Books,PayPal,Desktop,0
CUST_03869,54,Female,Germany,28,10,407.72,4077.2,88,0,0,1,1,Books,PayPal,Mobile,0
CUST_03870,18,Male,Netherlands,42,6,270.79,1624.74,122,2,0,0,1,Beauty,SEPA,Mobile,0
CUST_03871,18,Female,Germany,38,9,228.31,2054.79,340,0,1,0,1,Home & Garden,Credit Card,Desktop,1
CUST_03872,64,Female,Netherlands,57,10,316.99,3169.9,2,0,0,0,0,Home & Garden,Klarna,Tablet,0
CUST_03873,37,Male,France,9,7,452.42,3166.94,313,2,2,1,1,Home & Garden,SEPA,Desktop,0
CUST_03874,36,Female,Austria,34,7,284.41,1990.87,235,3,1,1,1,Home & Garden,Credit Card,Desktop,0
CUST_03875,46,Female,Switzerland,36,8,310.68,2485.44,266,1,1,1,0,Books,Credit Card,Tablet,0
CUST_03876,27,Male,Switzerland,9,5,182.23,911.15,82,2,1,0,0,Books,Klarna,Tablet,0
CUST_03877,35,Male,Switzerland,15,6,306.14,1836.84,354,2,0,1,0,Sports,Credit Card,Mobile,1
CUST_03878,45,Male,France,45,5,321.33,1606.65,202,1,1,0,1,Sports,PayPal,Mobile,0
CUST_03879,52,Female,Germany,20,7,381.64,2671.48,358,2,3,1,1,Electronics,Credit Card,Desktop,1
CUST_03880,60,Male,France,8,10,294.64,2946.4,288,1,1,1,0,Electronics,SEPA,Mobile,0
CUST_03881,64,Male,Netherlands,58,6,114.82,688.92,181,3,0,1,1,Beauty,Credit Card,Tablet,1
CUST_03882,48,Male,Austria,28,7,299.32,2095.24,3,2,1,0,1,Home & Garden,Credit Card,Tablet,0
CUST_03883,44,Female,Germany,51,8,162.98,1303.84,48,0,2,1,0,Beauty,PayPal,Mobile,0
CUST_03884,28,Male,Switzerland,19,7,61.92,433.44,136,2,1,1,1,Beauty,SEPA,Mobile,1
CUST_03885,66,Female,Austria,57,5,416.21,2081.05,265,0,0,1,0,Books,Credit Card,Mobile,0
CUST_03886,66,Female,Switzerland,16,8,51.71,413.68,203,2,1,1,1,Beauty,Credit Card,Desktop,0
CUST_03887,55,Male,Austria,11,8,323.22,2585.76,272,2,1,0,1,Beauty,SEPA,Desktop,0
CUST_03888,22,Female,Germany,42,9,494.48,4450.32,344,1,0,0,0,Sports,SEPA,Mobile,0
CUST_03889,25,Female,Germany,8,6,62.06,372.36,287,0,1,0,1,Home & Garden,Credit Card,Desktop,1
CUST_03890,51,Male,Germany,33,2,125.66,251.32,133,4,3,0,1,Electronics,Klarna,Mobile,0
CUST_03891,65,Female,Germany,10,8,385.19,3081.52,97,0,0,0,1,Fashion,PayPal,Mobile,0
CUST_03892,69,Male,France,18,3,66.51,199.53,94,1,3,0,0,Sports,PayPal,Tablet,1
CUST_03893,29,Female,Austria,35,8,419.71,3357.68,94,2,1,1,1,Beauty,Klarna,Tablet,0
CUST_03894,55,Female,Austria,43,7,20.13,140.91,207,5,0,1,1,Books,Credit Card,Mobile,0
CUST_03895,18,Male,France,50,7,447.17,3130.19,295,2,1,0,1,Fashion,Credit Card,Tablet,0
CUST_03896,48,Male,Germany,3,12,52.08,624.96,16,1,0,1,1,Home & Garden,Klarna,Mobile,0
CUST_03897,21,Female,Germany,40,5,462.55,2312.75,211,3,0,1,0,Home & Garden,SEPA,Mobile,0
CUST_03898,66,Female,Germany,27,5,434.98,2174.9,47,1,0,1,1,Beauty,SEPA,Mobile,0
CUST_03899,62,Male,Germany,59,6,278.99,1673.94,99,0,0,1,1,Sports,PayPal,Desktop,0
CUST_03900,67,Female,France,28,17,393.42,6688.14,20,1,0,0,0,Fashion,PayPal,Mobile,0
CUST_03901,22,Female,Germany,46,9,55.94,503.46,21,3,2,0,0,Beauty,Klarna,Tablet,0
CUST_03902,47,Female,Germany,6,6,84.87,509.22,181,2,0,1,0,Books,Klarna,Desktop,0
CUST_03903,41,Female,Germany,47,8,197.26,1578.08,335,0,3,0,1,Fashion,PayPal,Mobile,1
CUST_03904,20,Male,France,14,11,277.98,3057.78,182,2,2,1,1,Sports,Credit Card,Mobile,0
CUST_03905,28,Male,France,7,4,436.74,1746.96,49,2,1,1,0,Books,PayPal,Tablet,0
CUST_03906,62,Male,France,10,7,280.49,1963.43,272,2,2,1,1,Books,PayPal,Mobile,1
CUST_03907,21,Male,Germany,15,10,339.3,3393.0,23,1,4,1,1,Books,PayPal,Desktop,0
CUST_03908,43,Male,Switzerland,31,12,346.34,4156.08,108,2,0,1,1,Electronics,Credit Card,Tablet,0
CUST_03909,44,Male,Germany,29,7,441.23,3088.61,324,1,0,1,1,Books,PayPal,Mobile,0
CUST_03910,63,Female,France,42,6,392.84,2357.04,93,3,0,0,1,Books,Klarna,Desktop,0
CUST_03911,60,Male,Netherlands,54,10,488.97,4889.7,165,1,0,1,1,Fashion,Credit Card,Desktop,0
CUST_03912,44,Female,France,17,4,29.61,118.44,24,0,0,0,1,Home & Garden,SEPA,Mobile,0
CUST_03913,59,Female,Switzerland,59,7,119.76,838.32,317,0,0,1,1,Books,Klarna,Desktop,1
CUST_03914,68,Female,Germany,51,10,466.61,4666.1,264,3,0,1,0,Fashion,PayPal,Tablet,0
CUST_03915,67,Male,France,29,5,400.27,2001.35,236,3,0,1,1,Books,PayPal,Mobile,0
CUST_03916,23,Female,Germany,49,10,148.33,1483.3,107,5,0,1,1,Fashion,Credit Card,Desktop,0
CUST_03917,32,Male,France,44,4,487.64,1950.56,29,2,0,1,0,Home & Garden,SEPA,Mobile,0
CUST_03918,47,Female,Germany,15,7,437.54,3062.78,115,1,2,1,0,Home & Garden,PayPal,Mobile,0
CUST_03919,59,Female,Germany,26,10,51.04,510.4,108,0,2,0,1,Fashion,SEPA,Desktop,0
CUST_03920,54,Male,France,12,12,409.43,4913.16,73,2,2,1,1,Fashion,PayPal,Mobile,0
CUST_03921,54,Female,France,25,13,396.55,5155.15,150,4,0,0,1,Fashion,Credit Card,Desktop,0
CUST_03922,59,Female,Germany,41,6,126.15,756.9,266,1,1,1,1,Sports,Credit Card,Mobile,1
CUST_03923,54,Female,Netherlands,5,8,341.24,2729.92,84,1,0,1,0,Home & Garden,Klarna,Desktop,0
CUST_03924,52,Female,France,4,8,485.71,3885.68,307,3,2,1,0,Books,SEPA,Desktop,0
CUST_03925,40,Male,Germany,44,11,344.42,3788.62,91,2,2,1,0,Beauty,Credit Card,Mobile,0
CUST_03926,23,Female,France,48,9,410.61,3695.49,102,2,0,0,0,Home & Garden,PayPal,Desktop,0
CUST_03927,21,Female,Netherlands,41,13,67.71,880.23,266,1,1,1,1,Sports,SEPA,Tablet,1
CUST_03928,35,Male,France,57,9,369.18,3322.62,83,1,1,1,1,Fashion,SEPA,Mobile,0
CUST_03929,26,Female,Germany,31,6,118.28,709.68,222,3,1,1,0,Books,Klarna,Desktop,1
CUST_03930,66,Female,Germany,3,11,54.49,599.39,208,1,0,1,1,Fashion,Credit Card,Tablet,1
CUST_03931,46,Female,France,53,10,285.0,2850.0,296,1,1,0,1,Sports,Klarna,Mobile,0
CUST_03932,30,Female,Switzerland,3,3,380.29,1140.87,246,1,0,0,1,Electronics,PayPal,Desktop,1
CUST_03933,64,Male,Netherlands,26,12,282.44,3389.28,261,0,0,1,1,Sports,Klarna,Desktop,0
CUST_03934,69,Female,Germany,50,9,467.17,4204.53,299,2,1,1,0,Fashion,Klarna,Desktop,0
CUST_03935,34,Male,France,17,9,353.92,3185.28,195,2,0,1,1,Home & Garden,Klarna,Mobile,0
CUST_03936,62,Female,Austria,10,4,76.44,305.76,152,1,1,0,0,Home & Garden,Klarna,Desktop,0
CUST_03937,49,Female,Germany,2,11,468.57,5154.27,346,3,3,0,0,Books,SEPA,Mobile,0
CUST_03938,65,Female,Switzerland,24,9,93.39,840.51,159,1,1,1,0,Home & Garden,SEPA,Tablet,1
CUST_03939,39,Male,Switzerland,11,10,383.96,3839.6,315,1,0,1,1,Electronics,SEPA,Mobile,0
CUST_03940,21,Female,Germany,24,8,91.3,730.4,118,2,1,0,1,Beauty,PayPal,Mobile,0
CUST_03941,22,Female,Switzerland,35,11,499.32,5492.52,116,3,0,1,1,Beauty,PayPal,Mobile,0
CUST_03942,54,Male,Germany,23,6,179.45,1076.7,195,2,2,1,1,Fashion,PayPal,Mobile,1
CUST_03943,58,Male,Austria,32,8,258.05,2064.4,129,0,0,0,0,Home & Garden,PayPal,Desktop,0
CUST_03944,66,Male,Germany,23,6,244.08,1464.48,203,2,1,1,1,Home & Garden,SEPA,Mobile,0
CUST_03945,30,Male,Germany,34,9,68.91,620.19,325,2,1,1,1,Home & Garden,PayPal,Mobile,1
CUST_03946,51,Female,France,41,7,257.13,1799.91,199,0,2,1,1,Books,SEPA,Mobile,0
CUST_03947,62,Female,Netherlands,19,6,91.76,550.56,255,0,0,0,1,Home & Garden,PayPal,Mobile,1
CUST_03948,39,Female,Germany,2,5,404.95,2024.75,77,2,2,1,0,Sports,SEPA,Mobile,0
CUST_03949,40,Female,France,51,6,479.99,2879.94,159,0,2,0,1,Fashion,SEPA,Mobile,0
CUST_03950,68,Male,Germany,2,4,407.87,1631.48,52,2,2,0,0,Sports,PayPal,Mobile,0
CUST_03951,20,Female,Germany,15,7,226.91,1588.37,178,1,0,0,0,Electronics,PayPal,Desktop,0
CUST_03952,59,Female,Germany,56,11,21.14,232.54,269,1,1,0,1,Books,Credit Card,Mobile,1
CUST_03953,51,Female,France,21,6,37.59,225.54,113,0,0,1,0,Fashion,PayPal,Mobile,0
CUST_03954,49,Female,Germany,35,6,257.62,1545.72,236,2,1,0,1,Home & Garden,Klarna,Desktop,0
CUST_03955,62,Male,Germany,5,12,346.15,4153.8,166,1,1,1,1,Home & Garden,Credit Card,Mobile,0
CUST_03956,68,Female,Germany,43,3,413.37,1240.11,39,2,0,1,1,Sports,Credit Card,Mobile,0
CUST_03957,66,Female,Germany,27,8,307.78,2462.24,353,3,1,0,1,Beauty,SEPA,Desktop,0
CUST_03958,38,Female,France,24,8,489.59,3916.72,298,0,2,1,1,Sports,PayPal,Desktop,1
CUST_03959,63,Male,Switzerland,7,7,257.01,1799.07,99,0,1,1,1,Beauty,PayPal,Desktop,0
CUST_03960,61,Male,Germany,6,7,308.01,2156.07,167,2,0,1,0,Fashion,Klarna,Mobile,0
CUST_03961,38,Female,Switzerland,46,7,130.45,913.15,42,3,2,0,1,Fashion,Credit Card,Mobile,1
CUST_03962,61,Female,Netherlands,33,13,183.04,2379.52,362,0,0,0,1,Fashion,Klarna,Desktop,1
CUST_03963,28,Female,France,58,11,347.9,3826.9,329,0,3,1,1,Electronics,Credit Card,Mobile,0
CUST_03964,56,Male,France,49,11,308.79,3396.69,105,1,2,1,1,Books,Credit Card,Mobile,0
CUST_03965,21,Female,Austria,17,4,197.43,789.72,247,0,1,1,1,Fashion,SEPA,Mobile,1
CUST_03966,68,Female,Germany,46,7,73.75,516.25,347,1,1,0,1,Books,Credit Card,Desktop,1
CUST_03967,18,Female,France,42,9,184.46,1660.14,298,3,0,1,0,Sports,Credit Card,Mobile,0
CUST_03968,45,Male,Netherlands,30,10,41.19,411.9,196,4,2,1,1,Sports,Credit Card,Desktop,0
CUST_03969,41,Female,France,8,5,298.77,1493.85,153,2,3,1,1,Beauty,SEPA,Mobile,0
CUST_03970,52,Female,Austria,40,10,175.05,1750.5,272,0,1,0,1,Fashion,Klarna,Mobile,0
CUST_03971,30,Male,Germany,46,10,202.33,2023.3,185,1,2,1,1,Books,Credit Card,Mobile,0
CUST_03972,64,Male,Netherlands,7,11,296.04,3256.44,203,2,1,0,1,Beauty,PayPal,Mobile,0
CUST_03973,51,Female,France,6,10,299.02,2990.2,265,0,1,0,0,Sports,SEPA,Tablet,0
CUST_03974,28,Male,Germany,4,3,302.4,907.2,163,0,3,1,0,Home & Garden,PayPal,Mobile,1
CUST_03975,53,Female,Germany,1,4,255.96,1023.84,283,0,1,0,1,Fashion,Credit Card,Mobile,1
CUST_03976,68,Male,France,15,1,254.3,254.3,123,1,0,1,1,Books,Klarna,Mobile,0
CUST_03977,34,Male,Austria,31,8,414.19,3313.52,237,2,1,0,0,Books,SEPA,Mobile,0
CUST_03978,52,Female,France,25,17,244.43,4155.31,92,1,0,1,1,Books,Klarna,Desktop,0
CUST_03979,35,Female,Austria,47,5,277.29,1386.45,61,1,1,0,1,Electronics,SEPA,Mobile,0
CUST_03980,57,Female,Germany,33,7,494.35,3460.45,197,3,3,0,1,Electronics,PayPal,Desktop,0
CUST_03981,39,Male,Germany,52,6,106.9,641.4,92,2,1,1,1,Home & Garden,Credit Card,Desktop,0
CUST_03982,41,Female,Germany,35,8,368.68,2949.44,234,2,2,1,0,Books,PayPal,Desktop,0
CUST_03983,36,Female,Germany,55,9,247.13,2224.17,19,3,0,0,0,Beauty,PayPal,Mobile,0
CUST_03984,54,Female,Germany,5,7,418.66,2930.62,320,4,0,1,1,Beauty,PayPal,Mobile,0
CUST_03985,56,Female,Germany,5,8,213.94,1711.52,276,1,0,1,1,Beauty,Credit Card,Mobile,0
CUST_03986,38,Female,Netherlands,36,10,165.43,1654.3,314,1,0,1,0,Fashion,PayPal,Mobile,1
CUST_03987,25,Male,Netherlands,17,7,119.74,838.18,230,2,1,0,1,Beauty,PayPal,Mobile,1
CUST_03988,45,Female,Germany,53,12,438.67,5264.04,315,1,2,1,1,Books,SEPA,Desktop,0
CUST_03989,22,Female,Germany,52,9,364.8,3283.2,118,0,1,1,1,Electronics,Credit Card,Mobile,0
CUST_03990,34,Male,Germany,14,8,56.91,455.28,237,1,0,0,1,Electronics,Klarna,Mobile,0
CUST_03991,54,Female,France,58,9,362.48,3262.32,179,0,1,1,1,Books,Klarna,Mobile,0
CUST_03992,53,Female,Germany,29,4,36.81,147.24,291,1,1,0,1,Electronics,Credit Card,Mobile,1
CUST_03993,36,Female,Germany,8,9,107.18,964.62,361,2,1,0,0,Books,SEPA,Mobile,1
CUST_03994,44,Female,Switzerland,34,6,304.54,1827.24,138,1,0,1,0,Books,SEPA,Mobile,0
CUST_03995,51,Female,Austria,40,9,242.48,2182.32,112,0,1,1,1,Beauty,PayPal,Desktop,0
CUST_03996,28,Male,Germany,1,10,423.43,4234.3,242,2,0,1,1,Fashion,Credit Card,Desktop,0
CUST_03997,62,Male,Germany,29,11,311.79,3429.69,292,4,0,1,0,Books,SEPA,Desktop,0
CUST_03998,64,Male,Germany,36,7,483.19,3382.33,248,1,1,1,0,Electronics,PayPal,Mobile,0
CUST_03999,29,Female,Netherlands,51,9,430.49,3874.41,54,0,0,1,1,Sports,Credit Card,Mobile,0
CUST_04000,38,Male,France,37,4,183.3,733.2,16,2,1,1,0,Electronics,Credit Card,Desktop,0
CUST_04001,28,Female,Germany,29,3,420.39,1261.17,50,1,0,0,0,Fashion,Klarna,Desktop,0
CUST_04002,56,Female,Netherlands,5,8,437.57,3500.56,282,4,1,0,1,Electronics,PayPal,Mobile,0
CUST_04003,45,Female,Germany,53,9,485.47,4369.23,287,3,2,1,0,Home & Garden,SEPA,Desktop,0
CUST_04004,22,Male,Germany,32,8,26.03,208.24,189,2,0,0,1,Home & Garden,Credit Card,Mobile,1
CUST_04005,34,Male,Germany,52,10,439.88,4398.8,1,1,0,1,1,Home & Garden,SEPA,Desktop,0
CUST_04006,37,Male,France,24,7,53.55,374.85,170,2,2,0,1,Electronics,Credit Card,Mobile,1
CUST_04007,58,Female,Germany,19,4,273.5,1094.0,177,1,2,1,1,Books,PayPal,Tablet,0
CUST_04008,63,Male,Germany,12,7,219.04,1533.28,219,3,2,0,1,Fashion,Credit Card,Mobile,0
CUST_04009,29,Female,Germany,52,10,461.54,4615.4,147,0,1,1,0,Beauty,PayPal,Mobile,0
CUST_04010,23,Male,Germany,1,10,214.47,2144.7,208,0,1,0,1,Fashion,SEPA,Mobile,0
CUST_04011,34,Male,Netherlands,7,8,306.1,2448.8,256,0,2,1,1,Sports,PayPal,Mobile,0
CUST_04012,68,Female,Germany,17,8,352.1,2816.8,313,1,0,0,0,Books,Credit Card,Desktop,0
CUST_04013,36,Female,Germany,34,7,29.13,203.91,358,0,0,1,0,Sports,SEPA,Desktop,1
CUST_04014,43,Male,Netherlands,43,6,303.65,1821.9,136,4,0,1,1,Fashion,PayPal,Mobile,0
CUST_04015,65,Male,Netherlands,7,9,268.64,2417.76,190,3,0,1,1,Electronics,SEPA,Mobile,0
CUST_04016,61,Male,Austria,17,15,305.12,4576.8,336,3,0,0,0,Home & Garden,PayPal,Desktop,0
CUST_04017,61,Female,France,59,10,56.36,563.6,9,2,2,1,1,Home & Garden,Credit Card,Mobile,0
CUST_04018,69,Female,Germany,3,11,46.67,513.37,263,0,2,0,1,Books,Credit Card,Mobile,1
CUST_04019,49,Male,Netherlands,29,8,105.22,841.76,168,2,1,1,0,Beauty,Klarna,Mobile,1
CUST_04020,23,Male,Netherlands,22,5,437.36,2186.8,189,3,2,1,0,Electronics,SEPA,Mobile,0
CUST_04021,53,Female,Germany,38,7,191.11,1337.77,23,4,1,0,1,Beauty,Credit Card,Mobile,0
CUST_04022,55,Male,Switzerland,54,8,228.34,1826.72,297,3,0,1,1,Fashion,SEPA,Desktop,0
CUST_04023,28,Female,Germany,43,8,207.28,1658.24,328,3,2,1,1,Books,Credit Card,Desktop,0
CUST_04024,50,Female,Switzerland,29,11,362.9,3991.9,151,1,0,0,0,Beauty,Credit Card,Desktop,0
CUST_04025,41,Female,Austria,50,4,144.55,578.2,240,1,2,1,1,Sports,Klarna,Desktop,1
CUST_04026,40,Female,Netherlands,50,8,52.83,422.64,11,1,0,0,1,Beauty,Klarna,Mobile,0
CUST_04027,32,Female,Switzerland,54,9,201.52,1813.68,1,2,0,1,0,Home & Garden,Klarna,Mobile,0
CUST_04028,44,Female,Netherlands,42,5,369.36,1846.8,177,0,1,0,0,Sports,SEPA,Mobile,0
CUST_04029,28,Male,Germany,5,8,459.18,3673.44,300,4,0,1,1,Home & Garden,PayPal,Mobile,1
CUST_04030,68,Female,Germany,30,8,44.39,355.12,325,3,0,0,0,Fashion,Credit Card,Mobile,1
CUST_04031,67,Female,Germany,23,7,409.04,2863.28,142,1,1,0,0,Beauty,SEPA,Mobile,0
CUST_04032,34,Male,Germany,55,9,51.77,465.93,7,1,0,1,1,Books,SEPA,Mobile,0
CUST_04033,68,Female,Netherlands,21,8,178.72,1429.76,123,1,3,1,1,Beauty,PayPal,Mobile,0
CUST_04034,31,Male,Germany,56,11,30.7,337.7,24,1,0,1,1,Beauty,Credit Card,Mobile,0
CUST_04035,44,Female,Germany,26,4,457.54,1830.16,231,2,0,1,0,Electronics,PayPal,Mobile,0
CUST_04036,35,Male,France,54,9,359.26,3233.34,239,2,0,0,0,Books,Credit Card,Desktop,0
CUST_04037,45,Male,Austria,47,8,197.18,1577.44,155,2,0,1,1,Electronics,SEPA,Mobile,0
CUST_04038,68,Female,Germany,21,4,201.18,804.72,7,0,0,1,1,Sports,SEPA,Desktop,0
CUST_04039,64,Female,Germany,20,10,327.12,3271.2,226,0,1,0,1,Home & Garden,Credit Card,Mobile,0
CUST_04040,64,Female,Germany,23,5,63.03,315.15,104,1,0,1,1,Fashion,PayPal,Mobile,0
CUST_04041,21,Female,Netherlands,4,7,89.62,627.34,351,3,0,1,1,Electronics,Credit Card,Mobile,1
CUST_04042,24,Male,Germany,21,10,426.67,4266.7,103,0,1,1,0,Home & Garden,Credit Card,Mobile,0
CUST_04043,62,Male,Netherlands,21,6,117.11,702.66,343,2,0,0,0,Beauty,PayPal,Mobile,1
